cpu_usage,ram_usage,disk_write_bytes,net_sent,net_recv,process_count,keystrokes,mouse_clicks,mouse_moves,label
8.427556238,92.36444236,35225857578,53239605,179403008,219,0,0,0,1
1.5,89.9,7259681792,26278881,148846254,203,0,0,51,0
0.3,90.3,7599071232,26417396,149052585,205,0,0,0,0
8.101216956,86.27488662,31854486589,56762540,197533413,213,0,0,0,1
4.812828095,74.27877268,419913345,77911187,50567865,219,3,1,130,0
6.345879931,55.22648434,423870014,61782212,52198652,217,9,1,103,0
0.4,90.3,7838279168,26552990,149286613,212,0,0,0,1
6.679293174,92.95267312,13145962486,59900905,219671496,226,0,0,0,1
5.545016979,66.93482825,153283969,71020211,80056932,220,4,1,132,0
1.8,92.0,7879692800,26876404,149476399,213,20,1,294,1
5.070657926,73.22861793,151330344,45570162,77064689,207,4,2,108,0
6.400010445,65.17117389,184450377,67798124,72942531,212,4,1,130,0
4.005976406,51.97348507,299251977,79829378,79694797,227,5,1,93,0
6.137017332,93.6606389,4458792020,30546977,127849074,226,0,0,0,1
1.4,91.6,8290606080,27105028,149717349,209,5,0,128,1
5.682034885,60.84609807,124578516,43894675,68776273,239,5,1,117,0
0.7,92.0,7396556800,26371840,148980475,206,0,0,0,0
0.9,89.8,8325067264,27137240,149774095,211,0,0,0,1
0.7,92.1,7396891136,26372058,148981133,207,0,0,0,0
6.628958299,66.69669767,213816554,60310313,52551782,219,2,1,119,0
4.075580242,70.07027337,461697316,59352101,67869058,212,2,2,132,0
0.9,90.7,7273012224,26288478,148860399,201,0,0,0,0
6.149191336,66.41024009,241241155,55688711,71501605,238,3,1,132,0
0.6,91.4,8027940864,27054162,149643128,208,0,0,0,1
5.870946335,60.46518187,201210536,41968836,63115359,204,5,1,109,0
5.168214817,64.87118449,326340224,42409077,51574475,206,3,2,119,0
6.432946965,91.33400854,37955084824,59633565,207740359,225,0,0,0,1
6.087373404,93.61785621,9648275028,33951863,168633470,221,0,0,0,1
9.3,91.8,8291250688,27117422,149735885,210,17,1,177,1
2.9,90.3,7842883072,26592122,149353164,213,0,0,138,1
5.752320418,86.71679286,8167096425,50294038,292227097,222,0,0,0,1
1.9,90.1,7840503296,26553045,149288485,210,0,0,120,1
8.034625933,92.15972229,19476294435,47710430,161262699,213,0,0,0,1
3.1,90.3,8323653120,27135352,149771508,214,0,1,248,1
6.845336566,89.36126529,37654410614,51662128,292803481,222,0,0,0,1
5.897173973,61.8899048,428195033,54093082,53653029,213,3,1,95,0
7.396917492,94.86515249,7768185096,45470382,224185713,210,0,0,0,1
7.335162239,88.46953202,32218844764,59054663,100313021,227,0,0,0,1
6.941106223,58.88299371,417527241,64616831,88792754,205,3,2,117,0
6.276145963,52.96609414,460961310,56540661,72834157,208,3,2,127,0
6.018615006,50.01633477,371853272,53264673,71856282,234,3,2,116,0
6.390044192,70.06600781,422172931,60548314,68937426,216,2,0,118,0
6.616054257,93.30219865,9281042488,54002129,186105867,210,0,0,0,1
4.200920836,55.36739719,316111557,44272028,61273000,202,4,2,110,0
1.2,90.1,7258340864,26278662,148844858,203,0,0,0,0
7.4,92.2,7259876864,26287285,148857200,205,0,4,291,0
4.600846054,52.34441316,337384553,45492001,88547407,219,3,1,122,0
6.598286901,59.28668157,330143669,52503920,70720417,215,0,1,122,0
6.250728694,88.35197242,5233027107,41458189,182204215,224,0,0,0,1
6.064363479,90.90230667,5708249179,34060622,177308101,213,0,0,0,1
6.226759562,70.21014347,152871863,69578769,62658285,228,5,1,118,0
9.5,92.0,7885564928,26877188,149478006,213,9,0,44,1
8.195662566,86.34414677,14973578108,45184255,108404935,218,0,0,0,1
6.910771329,60.04718,270448495,63023737,51570602,237,2,1,130,0
5.523415192,68.37314618,453309440,79475837,83058584,209,4,2,108,0
0.8,91.7,7296994304,26303025,148881038,201,0,0,0,0
5.833592447,89.18770525,4124321208,59950425,216093520,218,0,0,0,1
5.735369144,93.38898086,36108216274,52931179,274844504,217,0,0,0,1
5.597512199,72.3890712,251135685,53649777,65442037,216,8,1,113,0
5.983663862,92.99410399,11304301157,49526321,140403133,223,0,0,0,1
6.096846485,55.78451591,302278697,72959906,59531586,203,5,1,121,0
6.664509779,92.75527617,36757443787,53293423,102341322,220,0,0,0,1
5.856453749,92.38033616,27378762398,53569548,180355760,212,0,0,0,1
4.563167217,71.98325539,435658643,67843194,63682777,214,9,2,137,0
4.745128781,69.89815968,157312583,52098652,80311062,230,7,1,122,0
6.920415312,91.63537372,20117049399,42962306,114201532,215,0,0,0,1
5.607826821,94.08450561,22155330805,56853532,155362861,217,0,0,0,1
4.857274974,55.73414443,264521588,74466595,76677097,232,7,1,133,0
6.905611995,65.59996214,106480158,62583625,76332297,219,5,1,115,0
0.5,92.1,7296634880,26301245,148878473,201,0,0,0,0
4.277876449,53.53058858,352550130,47945264,67963140,231,1,1,122,0
7.618726681,86.17751083,10468577728,44947670,208281521,213,0,0,0,1
0.7,93.2,7361800704,26341474,148932793,204,0,0,0,0
4.607897902,59.03509448,350132067,71275636,83498900,212,2,1,121,0
4.5,90.2,7623931904,26437396,149094395,208,0,0,0,0
6.469608796,89.47412367,5816841801,37039262,278051610,217,0,0,0,1
0.8,91.5,7365339648,26350398,148948564,203,0,0,7,0
4.792185954,56.38340934,309360548,53391561,77798805,216,4,2,127,0
4.03425395,63.39837697,319947425,54312449,58239201,220,6,1,125,0
0.2,89.2,7653307904,26467738,149126142,207,0,0,0,0
6.0,89.9,7777686016,26518661,149218351,207,0,0,0,1
6.166323431,93.95206838,21347402197,40427145,102521503,227,0,0,0,1
4.815838118,65.2957755,341743727,72330728,59090442,231,2,2,132,0
0.5,91.7,7398674432,26373512,148991242,202,0,0,0,0
4.211475837,65.2079875,449447411,56311121,67833021,237,3,2,122,0
6.772666028,86.75371279,35149484425,47946758,211541765,211,0,0,0,1
7.620572032,93.62363709,39545728420,36502194,275916370,211,0,0,0,1
4.469430148,60.19370263,430536324,41724004,56457907,232,6,1,130,0
6.823362438,74.03730811,110275857,60220831,79541842,235,8,1,110,0
6.724685466,73.31387196,339784455,55094527,63395131,230,4,2,112,0
1.9,93.5,7360784896,26340720,148930244,205,0,0,0,0
6.059710177,87.76877648,35466051917,49855175,223059605,222,0,0,0,1
5.711706242,87.0513964,21006750832,57567796,244794611,210,0,0,0,1
7.910442791,86.78544662,15032032376,43846724,216439749,211,0,0,0,1
5.677177855,70.46850574,402053446,76377180,80475595,235,3,0,118,0
6.874758671,90.24390269,26049763591,35322863,159008141,215,0,0,0,1
4.759304618,54.9104804,117998728,69172392,54768417,226,3,0,120,0
5.52117894,73.46205396,483178343,53703643,71528804,211,7,1,128,0
7.161562853,85.51425813,31204549986,42889704,258101958,217,0,0,0,1
6.209605685,62.07952158,376941722,77381755,52995833,201,3,2,113,0
2.0,91.3,7915038720,26890995,149502194,210,0,0,0,1
7.27267883,87.85095169,13620410927,54523491,165020803,220,0,0,0,1
4.667083914,64.88032085,175974454,46712583,73912320,226,7,0,134,0
6.083922877,51.75270349,173783620,72575356,56818500,217,2,1,117,0
8.007940362,93.69896362,19735776527,32465150,298563367,224,0,0,0,1
6.011572371,94.99717673,25061985503,48310013,213066050,221,0,0,0,1
2.9,92.3,7370548224,26351509,148951490,204,0,2,387,0
0.5,90.8,7591628800,26415588,149047193,206,0,0,0,0
5.16347827,64.42143453,448765224,75036196,89348463,238,4,2,109,0
4.822214768,67.42839515,120248988,56632742,57456792,228,8,2,117,0
6.213654955,71.61647305,264476190,56012513,74935182,206,3,2,119,0
5.37682155,71.85179433,460105644,67612913,69425371,210,2,1,137,0
6.64767963,70.66377685,123426122,51654442,85645603,210,5,2,110,0
8.274080855,86.70887587,26407010045,49229162,106637870,225,0,0,0,1
6.671228552,61.47810058,252380738,61881813,88662337,216,3,1,101,0
5.541563393,70.11035149,364687473,47235676,74928414,214,5,0,127,0
0.4,88.4,7625115648,26438355,149096959,205,0,0,0,0
7.277243707,85.56375497,14806717510,54090776,151306012,219,0,0,0,1
1.4,90.1,7842650112,26587175,149342894,211,0,0,64,1
6.841272001,70.93417699,335340888,77970924,88285393,205,5,1,117,0
5.985906834,70.68255374,259117376,49499332,81271193,224,2,2,122,0
8.176139666,87.0162732,39407172974,54419108,159447561,219,0,0,0,1
0.9,91.5,8039520256,27061054,149652725,209,0,0,0,1
8.1,89.5,7808033792,26533651,149246965,211,4,2,262,1
6.98847302,70.61178794,436866150,43223232,64881742,227,5,1,130,0
6.299545149,70.14286314,368900274,55082157,66198743,217,6,1,137,0
5.526671667,67.87750403,340979776,71966318,79665091,213,5,1,123,0
6.296640252,52.37294842,251616194,60742467,69354408,234,1,1,123,0
1.8,89.8,7945392128,26911487,149549402,209,3,1,53,1
0.1,91.9,7402651136,26387105,149012010,204,0,0,0,0
7.954044298,89.62534716,6218510116,36028010,226934254,218,0,0,0,1
6.126296966,55.66304065,149738336,40529152,87076302,218,5,2,101,0
6.106438289,50.17194906,264911891,49309133,78690475,219,4,1,107,0
5.179585603,64.67341266,148155031,71900561,86768321,237,7,1,115,0
4.920329799,74.38357834,378865476,43656879,71413910,204,0,2,112,0
5.830022251,63.45056763,370593499,66995728,79626543,214,3,1,135,0
7.165602435,87.79979094,5509971186,44611857,253212955,225,0,0,0,1
4.015940427,70.58880567,116114207,72784994,88354874,236,3,1,132,0
4.024959827,59.30433138,203436636,56213014,66868504,233,3,0,114,0
0.7,90.3,7597870080,26416919,149051234,205,0,0,0,0
4.4,87.8,8217027584,27063368,149656812,208,0,0,0,1
7.015757117,86.81435435,4356842796,52829722,181925778,213,0,0,0,1
8.387341885,85.20071198,33513195739,46198713,263812702,220,0,0,0,1
6.475549966,87.40145619,20293855916,34093192,199562501,215,0,0,0,1
5.967983561,86.62616939,27374984568,41964683,251879652,222,0,0,0,1
7.009408776,85.67076477,35080165356,38577203,227219209,221,0,0,0,1
5.569815807,91.58923942,22048242095,45250816,257797031,221,0,0,0,1
4.045332053,64.35718938,150382078,50247660,68990760,237,5,2,119,0
6.380775533,93.21257305,13791515412,41834288,202472755,225,0,0,0,1
6.116382491,70.68882631,384854818,59019028,86353059,204,5,2,122,0
6.614242103,68.43565214,164546943,56763978,73892495,239,4,2,122,0
5.654436254,92.89171239,34471523976,53460842,198842489,213,0,0,0,1
8.059028366,91.24237996,25816061637,34113291,122986599,213,0,0,0,1
6.028078864,71.55507434,438754889,74364470,50480121,230,6,0,121,0
7.409231234,87.78590339,38856797315,39701146,206605773,228,0,0,0,1
7.21018351,93.93892583,5375730671,33292085,163389317,219,0,0,0,1
5.05887551,70.42434768,177374137,65027276,75412933,219,6,2,104,0
5.854494483,87.31074797,9050383285,50666559,264484474,226,0,0,0,1
5.77086931,86.01782473,8948116153,59764740,194257433,220,0,0,0,1
0.5,91.7,7398599168,26373512,148990622,202,0,0,0,0
0.3,90.8,7597204480,26415698,149048003,206,0,0,0,0
8.289092957,91.27900389,11281251748,45988733,136844967,227,0,0,0,1
1.7,93.7,7330202112,26319710,148902235,206,0,0,0,0
5.57625738,86.92289019,31844625521,32569747,259582831,226,0,0,0,1
4.537759767,67.65615406,317737955,50265888,63048820,226,4,1,111,0
5.831640265,74.08400801,122810765,65949884,57226301,213,4,0,116,0
7.107324052,87.37226792,30509805482,44908904,268289510,224,0,0,0,1
3.4,90.4,7836365824,26551217,149283505,214,0,2,397,1
6.379632315,87.9446576,4455711004,56585873,176841342,219,0,0,0,1
1.2,91.9,7402060288,26385405,149009477,204,0,0,0,0
0.3,88.2,7572234752,26387956,149014616,201,0,0,0,0
4.093447278,73.95295022,329546339,72037548,60433969,215,3,2,129,0
0.5,88.4,7572042752,26387160,149012938,203,0,0,0,0
4.484088403,70.86429476,345455161,42189308,68972346,228,5,1,114,0
5.922772675,88.92244045,11834754393,50026496,140272756,215,0,0,0,1
6.342803529,88.50587559,18590209084,54678429,110391315,223,0,0,0,1
5.660113569,65.28659028,439983732,49998915,62179616,206,4,1,82,0
6.781323366,88.6891364,23381722712,50700146,233583999,220,0,0,0,1
6.610476101,90.0272039,34256979440,30330937,299087503,224,0,0,0,1
6.293322184,50.62429155,225967377,66840519,58141394,215,3,2,98,0
8.066381752,94.14845901,10383070684,33842872,191247301,211,0,0,0,1
5.934684616,90.86841118,28806444081,37893377,242402804,222,0,0,0,1
2.2,90.3,8323611648,27135297,149771112,214,0,0,53,1
0.2,89.7,7621561344,26426769,149069525,204,0,0,0,0
5.561753483,91.13415196,11184749347,54389572,106722720,229,0,0,0,1
5.859596102,90.11677442,5998709988,49947351,211951136,215,0,0,0,1
3.2,92.7,7383218176,26351618,148953458,204,0,1,352,0
6.113663284,53.87313278,270994581,72474644,74098766,238,5,2,115,0
2.4,90.9,8264157184,27103682,149714299,210,91,1,234,1
4.751403696,74.9309475,404064371,51527381,84181895,201,9,1,125,0
5.514386795,51.2997338,280023455,54193274,74010056,234,5,0,125,0
4.911827537,51.00877067,230084478,62189272,71867090,219,6,0,98,0
7.395511637,90.52047181,22653272536,43458318,201091023,222,0,0,0,1
6.21375218,51.00147798,229412164,66492549,53188602,217,5,2,123,0
3.0,89.5,7646737408,26466930,149123648,210,0,0,0,0
6.255346887,88.22079166,15868940692,55260998,208158750,210,0,0,0,1
5.863877347,71.31368553,356601792,62021267,57859478,238,5,1,132,0
8.219063155,94.14411946,24112560625,52069893,169455407,222,0,0,0,1
1.4,91.0,7262014464,26287628,148858511,203,0,0,0,0
6.081848772,65.56723852,193496316,70084573,80247689,223,2,1,125,0
6.23196893,93.41828777,26625460063,31868753,193753593,212,0,0,0,1
5.148396293,63.76658449,350260315,77522565,89098262,211,2,1,122,0
5.282804001,54.26770908,242638470,73963920,80416002,225,3,2,103,0
2.4,89.3,7917564928,26892039,149504965,207,0,2,198,1
8.399964457,90.43552861,4203468641,37794396,266274702,229,0,0,0,1
4.199389977,59.06399491,474374899,51558740,61160331,235,4,1,117,0
4.497244531,59.31272329,333252087,48785397,65999320,235,4,1,132,0
7.752613203,85.13001924,25834364504,40661537,229164477,221,0,0,0,1
4.912596159,56.03741213,329216880,55285578,79662644,238,4,0,133,0
4.207137719,57.49855174,276813368,79685425,70504609,235,5,2,139,0
7.069293533,90.96842849,19116582648,55258007,258842132,225,0,0,0,1
4.963486458,74.58918016,334649567,47605150,85732179,231,4,1,120,0
5.804661638,63.19193666,459185858,73224910,67347773,238,1,2,131,0
6.332143549,87.72145137,11408976208,48306754,252359638,217,0,0,0,1
6.462340195,87.45957728,33788964584,36255315,226828427,214,0,0,0,1
7.400589132,91.05774819,15399397607,57581759,170474989,219,0,0,0,1
6.891095215,88.60973897,25327597955,52541252,202255092,211,0,0,0,1
2.7,91.1,7260263424,26287490,148857600,205,0,1,240,0
2.5,90.1,7767387648,26505064,149199671,208,0,2,392,1
7.951666601,90.71612689,28451771725,57682715,274240896,224,0,0,0,1
4.742679311,55.51260659,310188122,70586038,86985671,226,7,1,124,0
6.51940482,64.48286167,471543819,52487589,54718899,206,2,2,117,0
6.868209953,93.38328705,37937860097,44576152,183758663,225,0,0,0,1
7.722305853,90.69889685,5680534848,39740277,226261510,210,0,0,0,1
6.05633165,56.71405419,368953537,75626338,88124804,215,4,1,89,0
7.472838677,94.38340457,38181951803,34267481,240737195,221,0,0,0,1
6.228644481,73.01849126,391511221,53152904,74128522,201,5,1,127,0
6.731148769,87.06333718,17660954699,32028376,271435851,213,0,0,0,1
5.912562832,93.65507126,23026863411,50848532,202530950,219,0,0,0,1
7.532693086,86.73373595,25826295979,41418698,237265439,226,0,0,0,1
4.610418227,74.51420568,421204752,53206238,78818269,238,7,2,120,0
6.968358281,92.45439474,28165208555,40804092,265195642,228,0,0,0,1
6.247876687,89.60778768,9434124221,45571793,163352335,219,0,0,0,1
5.847607179,87.58244388,38148563806,46400922,254402495,211,0,0,0,1
7.965580178,94.14298807,29073188221,54751482,168077420,227,0,0,0,1
6.030822349,73.67903657,143217823,56605826,89064705,215,4,2,110,0
4.199694184,66.46794097,218530320,52816051,55377337,236,5,1,106,0
4.537766836,52.11413445,133409965,50446497,89016414,239,4,2,113,0
5.658121227,72.02432514,400987335,62695637,63665644,203,4,2,121,0
7.773538331,89.52439516,29610465796,48056447,111904940,218,0,0,0,1
6.516991983,74.02300367,249888788,56735581,54937994,218,1,2,120,0
0.2,91.9,7402381824,26386563,149011301,204,0,0,0,0
6.188034382,50.56064723,102551617,66817373,71382368,211,4,2,130,0
1.3,89.7,8325278208,27137295,149774575,211,0,0,0,1
7.226422534,85.65708639,24916962157,51854720,128427424,227,0,0,0,1
1.2,90.4,7839212544,26552990,149287085,212,0,0,0,1
4.847417279,71.12178369,433171886,43087501,61919089,237,3,1,107,0
7.831440748,91.0051686,21395466268,32658012,154049538,210,0,0,0,1
4.478476788,68.11495717,277641422,69014864,50840366,237,6,2,107,0
8.1,91.5,8317283328,27126094,149753638,212,1,1,32,1
4.02993633,72.56032583,481826371,56139238,55162849,215,6,1,116,0
7.967801682,90.05888679,23999011385,45366657,141398515,221,0,0,0,1
5.88527937,54.11013823,425489337,68254879,84314311,215,7,1,115,0
0.9,89.8,8319112704,27127119,149756841,209,0,0,0,1
4.72606624,53.57502807,300111414,42497253,84602843,232,4,1,102,0
5.890741658,69.23622235,147287448,42145391,62387668,202,4,0,131,0
1.6,90.1,7255761920,26278607,148843959,203,0,0,0,0
6.198200424,56.24172382,416876477,77800962,86512032,217,5,1,116,0
5.928975046,86.39356074,19825374658,47399513,220588575,216,0,0,0,1
5.67063533,64.44727782,232540887,64853224,64730004,222,7,1,99,0
6.01988296,88.99002704,30068812304,53076694,178915215,210,0,0,0,1
6.456926891,86.56152597,35217746347,46267116,155076234,215,0,0,0,1
6.443067943,86.77010484,35700077743,36799692,131590964,228,0,0,0,1
7.36989438,94.80032575,6308207085,41727179,113040918,226,0,0,0,1
3.7,89.4,7916808192,26891050,149502888,207,0,3,261,1
6.341895152,55.72188656,266877367,53997514,86381938,229,6,2,107,0
4.688794482,74.75272115,355109656,60514989,65750205,212,7,1,100,0
3.6,89.0,7655034880,26472594,149136240,208,0,4,97,0
5.638007926,89.98367773,39067346999,54353093,122897527,227,0,0,0,1
6.904197436,50.81108615,258525050,51922648,80979424,232,5,1,124,0
6.8,91.2,7573696512,26413482,149044252,206,0,0,0,0
5.668909827,86.66283369,10979980638,49085320,197779566,228,0,0,0,1
4.307547892,66.23772324,106636992,79128826,87639692,233,0,1,125,0
7.48059213,88.33499172,35255991963,48450389,221581042,224,0,0,0,1
6.442377057,70.03614441,230776409,67166502,71534524,207,5,2,100,0
5.002149897,73.44913079,203931255,56294620,58469834,238,3,1,121,0
1.1,92.0,7398231552,26372549,148982857,204,0,0,0,0
4.4,89.4,7659887616,26472856,149138484,204,0,0,172,0
5.94551446,61.4607856,446224953,49243234,79485296,238,4,0,109,0
6.726858833,90.91275436,22476898454,38863343,154946305,220,0,0,0,1
5.350762738,73.78612064,393660503,63002422,51458442,229,4,2,111,0
8.40963648,94.36829739,30322620742,54950911,292805769,219,0,0,0,1
5.830155774,89.84522985,32952094764,58728758,183552195,227,0,0,0,1
4.054372123,57.19863357,254909764,49944195,52184412,223,3,1,120,0
7.487566853,88.58162718,25786937962,44506369,244562860,210,0,0,0,1
6.854472131,69.81487033,218329638,65829001,63731019,230,5,1,126,0
6.687024333,70.77372928,260281666,79553621,85109976,200,2,0,109,0
8.350185901,87.68063641,7141025917,56299522,128110593,214,0,0,0,1
6.743645992,54.63175888,319258081,76370107,72836282,230,9,2,126,0
5.606661445,64.14453887,352958502,55724871,87653375,219,5,2,127,0
6.262744779,71.61083117,375218222,47161265,79756207,204,3,2,138,0
0.5,91.7,7297078784,26303025,148881382,201,0,0,0,0
5.353882339,59.98796961,165064326,42727464,89524963,234,3,1,117,0
6.585072711,67.27209941,267850953,45599495,75389765,211,4,1,122,0
4.5,91.5,7945850880,26957066,149580860,210,11,1,140,1
6.369254359,85.3931214,33185825624,56402372,128142305,227,0,0,0,1
5.633490877,61.05734514,189070431,76897371,67794097,201,3,2,133,0
5.639351238,93.64722376,33669872543,46174838,230834920,219,0,0,0,1
2.9,87.5,7797839360,26520019,149224994,204,0,2,312,1
5.751318342,64.92129692,164090240,71297032,72758219,216,2,2,121,0
6.564922059,50.27027709,183532374,62221982,57166556,209,5,1,114,0
7.34502168,86.5167488,12952755964,43631320,254775931,218,0,0,0,1
6.737853031,93.55696468,5719379651,42044829,133372040,224,0,0,0,1
4.428525894,54.76524583,363240887,74641427,69222397,223,3,1,113,0
0.6,91.7,7400175104,26373567,148991914,202,0,0,0,0
5.612044566,90.86229832,7910482899,52123013,156136643,224,0,0,0,1
5.274552529,52.90896213,339425197,55264659,89816860,215,4,2,107,0
3.9,88.3,7801144320,26530904,149242589,210,0,0,267,1
4.870136596,54.91633962,311976234,50453320,82629815,235,11,0,121,0
6.111099339,62.21239082,120229241,63751225,50037736,223,2,2,122,0
6.420080559,64.08488377,341411522,49476959,68601453,230,3,2,122,0
5.617283658,70.6353916,158574502,51864499,55886530,217,2,1,120,0
7.766653416,88.64269861,31054823601,54010695,281228650,217,0,0,0,1
5.765477506,86.34015228,31385966690,48329429,192459112,210,0,0,0,1
7.930340184,93.46452292,34824528696,53550496,176902265,220,0,0,0,1
6.798774588,51.33369992,193525133,69234813,83801585,236,3,1,117,0
2.0,92.5,7332873216,26340041,148925982,206,0,0,77,0
4.3,92.1,7871304192,26876404,149475685,213,32,1,341,1
0.4,88.5,7624845312,26438300,149095739,205,0,0,0,0
6.517089373,86.14836825,4692455251,41026032,122197893,218,0,0,0,1
4.509643018,70.59059027,275942255,65821374,53478680,225,7,1,112,0
7.911016231,85.6107796,6385012983,59824180,188064683,213,0,0,0,1
7.678274001,89.24130671,29235239219,40491096,286350743,216,0,0,0,1
7.175212749,91.65036675,25860347887,36618358,293283477,226,0,0,0,1
5.235874285,60.27993722,148178935,41558313,84574650,219,4,0,133,0
4.736056942,61.16786318,243448632,68961167,78043903,209,4,0,107,0
1.0,92.1,7295563776,26301190,148878223,201,0,0,0,0
12.3,91.4,8252072960,27103572,149713577,213,6,4,126,1
6.05021353,85.26366974,37234187744,30226886,182219120,210,0,0,0,1
7.250968336,94.17313575,25921142802,58698438,215455805,213,0,0,0,1
7.121905365,90.7628836,4922937495,40597542,202533545,226,0,0,0,1
6.415270955,68.7566441,208781823,44798117,72368725,238,1,2,119,0
8.13201806,91.6864322,37485039903,54674416,160789280,216,0,0,0,1
7.347550294,89.14624124,18743253374,37220781,233714529,223,0,0,0,1
5.999389143,60.74963035,260810886,50092589,85969956,235,4,2,125,0
8.047670231,92.30867475,13110602498,37175403,122516078,221,0,0,0,1
6.9,90.0,7940860928,26911106,149541266,211,0,2,242,1
6.156218854,61.06995341,375724164,57410491,59133250,227,4,0,117,0
6.014437446,74.19403663,395180378,62884918,79043394,206,7,2,105,0
6.211747262,94.29529144,11168475673,59845989,160950219,213,0,0,0,1
4.471819625,71.57492078,233760471,59527107,54775240,205,5,2,113,0
5.317631804,57.04040105,134412862,72810132,84781346,230,2,1,132,0
4.877149331,72.76514293,326297980,68815359,59031582,204,5,1,123,0
8.46066081,88.48255467,13627842691,43553030,166043012,217,0,0,0,1
4.795978413,58.54763195,402913191,74972293,63673961,230,4,0,109,0
0.8,91.9,7275746816,26299381,148874515,204,1,3,370,0
6.01960561,86.78035967,35126082700,43182149,116036002,227,0,0,0,1
7.855527884,89.6869316,20545926016,37703297,152031558,227,0,0,0,1
8.456951362,89.31659546,25888620993,32629282,120127495,226,0,0,0,1
5.752419895,85.51823537,3909715908,42974936,122144118,225,0,0,0,1
5.978532306,70.84110026,173935359,75498757,69933321,204,4,2,117,0
3.4,92.5,7381815296,26351564,148952536,204,0,3,360,0
5.296056783,56.41157653,490911973,57059989,74687769,201,3,1,122,0
5.773618309,93.94552227,4538195784,48587680,251242722,216,0,0,0,1
4.339910514,53.67304809,287072484,48559787,57680934,224,4,0,126,0
7.479952138,90.56762893,37677454027,55860434,287660963,212,0,0,0,1
2.5,91.7,7883317760,26876913,149477363,213,2,2,231,1
6.798131524,61.45808986,364733834,72095841,53983188,224,2,2,135,0
1.1,93.2,7331346944,26324544,148908960,205,0,0,0,0
1.1,91.4,8027876352,27048349,149637018,208,0,0,0,1
7.146201368,92.6022786,18768708182,34560745,250792380,222,0,0,0,1
5.515184752,87.54640655,13124186652,48587638,158443646,222,0,0,0,1
5.866114705,94.54051027,22961177817,51271387,270123211,226,0,0,0,1
7.025712073,85.88702534,37326834478,40649889,239179823,226,0,0,0,1
5.970188454,61.44822486,476352067,74157715,74602790,215,5,2,130,0
7.667356346,93.77200541,16635474717,56598126,218644314,215,0,0,0,1
6.5,89.6,7847682560,26664350,149374884,208,2,0,0,1
1.4,91.4,8039262208,27058888,149652319,209,0,0,0,1
6.083786282,54.18392581,447363809,42384693,79958526,209,4,0,114,0
5.54480005,58.58466755,223108362,53800673,61997175,222,2,1,127,0
4.19201904,62.76451894,440460294,61956385,80258043,225,4,0,108,0
2.0,90.1,7841335296,26586983,149341177,210,0,0,137,1
1.3,91.2,8290631680,27105083,149717827,209,11,0,65,1
7.388195914,88.34243891,33259865998,35583042,155153513,228,0,0,0,1
12.2,94.4,7984975360,27006836,149614839,211,0,0,0,1
4.749870839,55.92333312,226095773,51930898,87415779,207,3,1,127,0
4.205376158,55.18852341,322631371,72477849,87302668,204,3,1,104,0
5.992658155,54.33740126,333085779,41887868,85409555,210,4,2,136,0
0.9,91.7,7400515072,26373567,148992306,202,0,0,0,0
7.517555368,92.63605794,19731364046,41745770,106191158,218,0,0,0,1
5.803368028,90.25690182,27673977529,48104629,157681087,227,0,0,0,1
6.378274341,62.32048961,363876109,61535799,88873812,227,5,2,119,0
8.415346248,88.77284163,24919088032,57810029,271635410,221,0,0,0,1
5.105041641,62.56068218,124816566,48163506,58975319,217,0,1,111,0
3.9,88.7,7626564608,26445511,149109021,207,0,2,186,0
4.867562339,53.13715742,369002905,49951671,83182633,237,1,2,118,0
5.909122845,58.87244209,366608790,65425812,89611406,208,4,0,122,0
4.572779755,66.45399561,165346703,63858683,80886081,235,5,2,134,0
8.053410015,91.27708053,7340402991,30363623,233840052,229,0,0,0,1
1.0,88.7,7573335040,26399172,149028748,204,0,0,0,0
8.005907487,86.52859139,33264779892,55542748,295820987,222,0,0,0,1
8.341745732,85.10995829,9554542209,45518071,160466649,219,0,0,0,1
3.1,90.9,8261469184,27103572,149713929,210,1,0,0,1
5.257814983,63.28637285,265930262,70182774,72307547,234,3,2,114,0
7.884433911,86.64265798,36081670536,39187608,248638639,224,0,0,0,1
8.459918736,90.54178003,6474326484,40027149,208340962,210,0,0,0,1
6.383346676,86.16898041,32471879766,46059303,118771456,215,0,0,0,1
1.3,91.0,7272754688,26288424,148860027,203,0,0,0,0
5.331758364,62.74635024,305784531,60444545,74664879,214,4,2,127,0
6.492694075,89.92618094,18450488704,47834290,192786275,211,0,0,0,1
6.31842872,61.93375995,306513319,47968787,73193183,235,3,0,121,0
6.7,93.9,7333238272,26340419,148928519,205,0,0,0,0
5.983042763,74.76697893,172473311,61877155,63685304,238,4,2,117,0
4.33129559,68.76924123,261081488,50822370,65518910,206,3,1,125,0
6.667383772,63.28930382,277030938,78225978,82427342,236,7,2,111,0
5.255001592,69.95732993,208257576,47945783,71298836,202,1,2,120,0
8.075238256,87.9314773,18942838375,48479563,130891949,229,0,0,0,1
4.923387495,70.67146402,401388844,54765447,63286900,214,2,2,126,0
12.0,91.9,7849460224,26853138,149404047,213,9,0,0,1
5.108722598,51.25873817,431461162,49878446,85496981,229,3,1,125,0
7.757123588,86.40113176,37553375648,42378655,177597351,211,0,0,0,1
4.1,90.2,7840754688,26553854,149290224,210,0,3,364,1
1.6,89.7,7848637440,26664350,149375568,208,2,0,0,1
